team_id,year_id,fran_id,elo_n,lat,lon,color,num_wins,num_loses,win_loss_ratio
UTA,2004,Jazz,1497.399938,40.7607793,-111.8910474, #002B5C,42,40,1.05
UTA,2005,Jazz,1435.857815,40.7607793,-111.8910474, #002B5C,26,56,0.46
UTA,2006,Jazz,1436.476972,40.7607793,-111.8910474, #002B5C,41,41,1.00
UTA,2007,Jazz,1572.610591,40.7607793,-111.8910474, #002B5C,60,39,1.54
UTA,2008,Jazz,1625.511663,40.7607793,-111.8910474, #002B5C,60,34,1.76
UTA,2009,Jazz,1588.851747,40.7607793,-111.8910474, #002B5C,49,38,1.29
UTA,2010,Jazz,1599.006501,40.7607793,-111.8910474, #002B5C,57,35,1.63
UTA,2011,Jazz,1530.208,40.7607793,-111.8910474, #002B5C,39,43,0.91
UTA,2012,Jazz,1498.858319,40.7607793,-111.8910474, #002B5C,36,34,1.06
UTA,2013,Jazz,1518.388601,40.7607793,-111.8910474, #002B5C,43,39,1.10
UTA,2014,Jazz,1421.708791,40.7607793,-111.8910474, #002B5C,25,57,0.44
UTA,2015,Jazz,1448.438661,40.7607793,-111.8910474, #002B5C,38,44,0.86
VAN,1996,Grizzlies,1234.12142,49.2827,-123.1207, #5D76A9,15,67,0.22
VAN,1997,Grizzlies,1236.710239,49.2827,-123.1207, #5D76A9,14,68,0.21
VAN,1998,Grizzlies,1281.099133,49.2827,-123.1207, #5D76A9,19,63,0.30
VAN,1999,Grizzlies,1266.559498,49.2827,-123.1207, #5D76A9,8,42,0.19
VAN,2000,Grizzlies,1319.889194,49.2827,-123.1207, #5D76A9,22,60,0.37
VAN,2001,Grizzlies,1376.9194,49.2827,-123.1207, #5D76A9,23,59,0.39
WAS,1998,Wizards,1524.347276,38.9071923,-77.0368707, #002B5C,39,45,0.87
WAS,1999,Wizards,1473.80999,38.9071923,-77.0368707, #002B5C,39,43,0.91
WAS,2000,Wizards,1415.367671,38.9071923,-77.0368707, #002B5C,46,43,1.07
WAS,2001,Wizards,1349.958748,38.9071923,-77.0368707, #002B5C,42,40,1.05
WAS,2002,Wizards,1426.178027,38.9071923,-77.0368707, #002B5C,36,50,0.72
WAS,2003,Wizards,1472.80242,38.9071923,-77.0368707, #002B5C,41,45,0.91
WAS,2004,Wizards,1381.45747,38.9071923,-77.0368707, #002B5C,41,46,0.89
WAS,2005,Wizards,1470.642795,38.9071923,-77.0368707, #002B5C,42,43,0.98
WAS,2006,Wizards,1502.917217,38.9071923,-77.0368707, #002B5C,40,47,0.85
WAS,2007,Wizards,1518.846599,38.9071923,-77.0368707, #002B5C,40,42,0.95
WAS,2008,Wizards,1479.020053,38.9071923,-77.0368707, #002B5C,31,51,0.61
WAS,2009,Wizards,1363.856463,38.9071923,-77.0368707, #002B5C,30,52,0.58
WAS,2010,Wizards,1368.746685,38.9071923,-77.0368707, #002B5C,25,57,0.44
WAS,2011,Wizards,1337.422607,38.9071923,-77.0368707, #002B5C,22,60,0.37
WAS,2012,Wizards,1331.522274,38.9071923,-77.0368707, #002B5C,24,58,0.41
WAS,2013,Wizards,1408.25353,38.9071923,-77.0368707, #002B5C,21,61,0.34
WAS,2014,Wizards,1506.582302,38.9071923,-77.0368707, #002B5C,39,43,0.91
WAS,2015,Wizards,1538.861441,38.9071923,-77.0368707, #002B5C,44,41,1.07
WSB,1980,Wizards,1462.355895,38.9071923,-77.0368707, #002B5C,42,40,1.05
WSB,1981,Wizards,1488.012855,38.9071923,-77.0368707, #002B5C,18,32,0.56
WSB,1982,Wizards,1528.86029,38.9071923,-77.0368707, #002B5C,29,53,0.55
WSB,1983,Wizards,1512.059011,38.9071923,-77.0368707, #002B5C,19,63,0.30
WSB,1984,Wizards,1487.4012,38.9071923,-77.0368707, #002B5C,37,45,0.82
WSB,1985,Wizards,1493.917678,38.9071923,-77.0368707, #002B5C,37,45,0.82
WSB,1986,Wizards,1483.466552,38.9071923,-77.0368707, #002B5C,25,57,0.44
WSB,1987,Wizards,1497.904487,38.9071923,-77.0368707, #002B5C,49,43,1.14
WSB,1988,Wizards,1479.764855,38.9071923,-77.0368707, #002B5C,44,44,1.00
WSB,1989,Wizards,1456.258112,38.9071923,-77.0368707, #002B5C,41,45,0.91
WSB,1990,Wizards,1438.657394,38.9071923,-77.0368707, #002B5C,45,43,1.05
WSB,1991,Wizards,1394.755533,38.9071923,-77.0368707, #002B5C,19,63,0.30
WSB,1992,Wizards,1376.82213,38.9071923,-77.0368707, #002B5C,26,56,0.46
WSB,1993,Wizards,1351.157137,38.9071923,-77.0368707, #002B5C,23,59,0.39
WSB,1994,Wizards,1344.02314,38.9071923,-77.0368707, #002B5C,20,46,0.43
WSB,1995,Wizards,1332.692843,38.9071923,-77.0368707, #002B5C,29,53,0.55
WSB,1996,Wizards,1453.50843,38.9071923,-77.0368707, #002B5C,50,43,1.16
WSB,1997,Wizards,1507.436949,38.9071923,-77.0368707, #002B5C,52,40,1.30
